"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","batch_size","batches","cnn_architecture","device","dp","emb_projection","emb_training","final_metric","gamma","gradient_clip","hidden_size","lr","lr_scheduler","model","n_kernel","num_of_params","optimizer","pad_idx","proj_size","random_emb","scheduler","seq_len","use_normalization","vocab_size","_VALID_DICT_FIELDS","_dict_dtype_to_str","_dict_torch_dtype_to_str","_n_gpu","_no_sync_in_gradient_accumulation","_setup_devices","accelerator_config.even_batches","accelerator_config.non_blocking","accelerator_config.split_batches","accelerator_config.use_configured_state","accelerator_config.use_seedable_sampler","adafactor","adam_beta1","adam_beta2","adam_epsilon","auto_find_batch_size","average_tokens_across_devices","batch_eval_metrics","bf16","bf16_full_eval","data_dir","dataloader_drop_last","dataloader_num_workers","dataloader_persistent_workers","dataloader_pin_memory","dataloader_prefetch_factor","ddp_timeout","ddp_timeout_delta","debug","default_optim","disable_tqdm","distributed_state","do_eval","do_predict","do_train","dropout_probs","embedding_dimension","eval_batch_size","eval_dataset_batches","eval_delay","eval_do_concat_batches","eval_on_start","eval_steps","eval_strategy","eval_use_gather_object","fp16","fp16_backend","fp16_full_eval","fp16_opt_level","framework","freeze_embedding_layer","freeze_first_x_layers","fsdp","fsdp_config.min_num_params","fsdp_config.xla","fsdp_config.xla_fsdp_grad_ckpt","fsdp_config.xla_fsdp_v2","fsdp_min_num_params","full_determinism","get_process_log_level","get_warmup_steps","gradient_accumulation_steps","gradient_checkpointing","group_by_length","half_precision_backend","hub_always_push","hub_private_repo","hub_strategy","ignore_data_skip","include_for_metrics","include_inputs_for_metrics","include_num_input_tokens_seen","include_tokens_per_second","is_torch_greater_or_equal_than_2_8","jit_mode_eval","l2_alpha","label_smoothing_factor","labels","learning_rate","length_column_name","load_best_model_at_end","local_process_index","local_rank","log_level","log_level_replica","log_on_each_node","logging_dir","logging_first_step","logging_nan_inf_filter","logging_steps","logging_strategy","lr_scheduler_type","lstm_hidden_dimension","main_process_first","max_grad_norm","max_seq_length","max_steps","model_type","mp_parameters","n_gpu","no_bias","no_cuda","num_lstm_layers","num_train_epochs","optim","output_dir","overwrite_cache","overwrite_output_dir","parallel_mode","past_index","per_device_eval_batch_size","per_device_train_batch_size","place_model_on_device","prediction_loss_only","process_index","project","push_to_hub","random_init","ray_scope","remove_unused_columns","report_to","restore_callback_states_from_checkpoint","run_name","save_on_each_node","save_only_model","save_safetensors","save_steps","save_strategy","seed","set_dataloader","set_evaluate","set_logging","set_lr_scheduler","set_optimizer","set_push_to_hub","set_save","set_testing","set_training","should_log","should_save","skip_memory_metrics","task","to_dict","to_json_string","to_sanitized_dict","torch_compile","tpu_metrics_debug","trackio_space_id","train_batch_size","use_cpu","use_ipex","use_legacy_prediction_loop","use_liger_kernel","use_mps_device","warmup_ratio","warmup_steps","weight_decay","world_size","final_test_acc","final_test_loss","norm","test_acc","test_loss","train_acc","train_loss","epoch","eval_f1.max","eval_loss.min","eval_precision.max","eval_recall.max","test_f1","test_precision","test_recall","training_f1.max","training_loss.min","training_precision.max","training_recall.max"
"apricot-dust-4886","finished","-","","best, cv03","2025-10-28T13:56:09.000Z","176","","relu","64","5000","A","cuda:0","","true","true","","","0.5","","0.001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7419357604080147","0.7998779924599441","0.9282367825508118","0.7423689124185288","0.8012528881024757","0.7636363506317139","0.7799366116523743","","","","","","","","","","","",""
"cool-dragon-4885","finished","-","","best, cv03","2025-10-28T13:56:08.000Z","311","","relu","128","5000","C","cuda:0","","true","true","","","0.5","35020","0.0001","","cnn","64","12952415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7302410983377032","0.8141236280401548","1.839690923690796","0.7349747590316359","0.8084688842758652","0.8739496469497681","0.6974642872810364","","","","","","","","","","","",""
"firm-darkness-4884","finished","-","","best, cv03","2025-10-28T13:56:04.000Z","163","","relu","64","5000","A","cuda:0","","true","true","","","0.5","","0.001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7409202318925124","0.8034354510840837","3.690248727798462","0.7400605622896425","0.803113744648514","0.9090908765792848","0.6561332941055298","","","","","","","","","","","",""
"absurd-dragon-4883","finished","-","","best, cv03","2025-10-28T13:53:44.000Z","600","","relu","64","5000","B","cuda:0","","true","true","","","0.5","970","0.0001","","cnn","64","15561815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7328667044639587","0.808424687885738","1.2587881088256836","0.7312449008110432","0.8093419675697149","0.9090908765792848","0.6577672958374023","","","","","","","","","","","",""
"polished-frog-4882","finished","-","","best, cv03","2025-10-28T13:53:43.000Z","324","","relu","128","5000","C","cuda:0","","true","true","","","0.5","35020","0.0001","","cnn","64","12952415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7275284247265922","0.8145013592309422","1.8457599878311155","0.7389874809472136","0.8043439277382785","0.907563090324402","0.6482511162757874","","","","","","","","","","","",""
"iconic-tree-4881","finished","-","","best, cv03","2025-10-28T13:53:26.000Z","6062","","gelu","32","100000","A","cuda:0","","true","true","","","0.5","500","0.0001","","cnn","64","18329899","","","128","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7070815696582927","0.8372852891891986","1.9569342136383057","0.7174367705207855","0.8283643517280831","0.8260869979858398","0.7083448171615601","","","","","","","","","","","",""
"glorious-firefly-4880","finished","-","","best, cv03","2025-10-28T13:51:17.000Z","487","","relu","64","5000","B","cuda:0","","true","true","","","0.5","970","0.0001","","cnn","64","15561815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7173509701982245","0.8238740792641273","1.4473007917404177","0.7248513397075786","0.8155068268107997","0.9090908765792848","0.6542156338691711","","","","","","","","","","","",""
"serene-grass-4879","finished","-","","best, cv03","2025-10-28T13:51:16.000Z","171","","relu","64","5000","A","cuda:0","","true","true","","","0.5","","0.001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7422635576108119","0.80245469875269","2.4969053268432617","0.7385386595002408","0.8060706415528918","0.8363636136054993","0.7128046751022339","","","","","","","","","","","",""
"genial-blaze-4878","finished","-","","best, cv03","2025-10-28T13:51:14.000Z","307","","relu","128","5000","C","cuda:0","","true","true","","","0.5","35020","0.0001","","cnn","64","12952415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7261178344488144","0.8161132981379827","1.95130717754364","0.7423516031383544","0.8012637995010199","0.7983193397521973","0.7574450969696045","","","","","","","","","","","",""
"wobbly-vortex-4877","finished","-","","best, cv03","2025-10-28T13:46:30.000Z","6179","","gelu","32","100000","A","cuda:0","","true","true","","","0.5","500","0.0001","","cnn","64","18329899","","","128","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7043211722707415","0.8407275955993813","1.0923389196395874","0.7184824904115283","0.8279542846438486","0.8695652484893799","0.6771679520606995","","","","","","","","","","","",""
"snowy-mountain-4876","finished","-","","best, cv03","2025-10-28T13:46:29.000Z","172","","relu","64","5000","A","cuda:0","","true","true","","","0.5","","0.001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7396390375557479","0.8041049596312997","3.089360237121582","0.7410431309432834","0.8037607057549147","0.9272726774215698","0.6345871686935425","","","","","","","","","","","",""
"drawn-frost-4875","finished","-","","best, cv03","2025-10-28T13:46:21.000Z","324","","relu","128","5000","C","cuda:0","","true","true","","","0.5","35020","0.0001","","cnn","64","12952415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7225902949770292","0.8193786334660318","2.555546998977661","0.7447057075278704","0.7979560092438099","0.9243698120117188","0.6270147562026978","","","","","","","","","","","",""
"confused-river-4874","finished","-","","best, cv03","2025-10-28T13:46:20.000Z","483","","relu","64","5000","B","cuda:0","","true","true","","","0.5","970","0.0001","","cnn","64","15561815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7344778384362067","0.8087025338953192","1.4075509309768677","0.7414039943932559","0.800873079884377","0.8363636136054993","0.7005149722099304","","","","","","","","","","","",""
"azure-dream-4873","finished","-","","best, cv03","2025-10-28T13:44:00.000Z","7178","","gelu","32","100000","A","cuda:0","","true","true","","","0.5","500","0.0001","","cnn","64","18329899","","","128","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7050457765589228","0.8411164233734557","0.13002707064151764","0.7077091440616414","0.8385717663551583","0.91304349899292","0.6391345858573914","","","","","","","","","","","",""
"brisk-blaze-4872","finished","-","","best, cv03","2025-10-28T13:43:58.000Z","306","","relu","128","5000","C","cuda:0","","true","true","","","0.5","35020","0.0001","","cnn","64","12952415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7280709594488144","0.8147226994236311","1.4153976440429688","0.7414548946905506","0.8026755498361218","0.8739496469497681","0.6772099137306213","","","","","","","","","","","",""
"swept-puddle-4871","finished","-","","best, cv03","2025-10-28T13:41:37.000Z","173","","relu","64","5000","A","cuda:0","","true","true","","","0.5","","0.001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7155234471901314","0.8264012811900853","0.9146367907524108","0.7282010950003153","0.816512936284106","0.9272726774215698","0.6347557306289673","","","","","","","","","","","",""
"solar-snow-4870","finished","-","","best, cv03","2025-10-28T13:41:33.000Z","572","","relu","64","5000","B","cuda:0","","true","true","","","0.5","970","0.0001","","cnn","64","15561815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7348313452480556","0.8068387562578375","1.5970139503479004","0.7421237603699651","0.7991576415091637","0.9090908765792848","0.6628255844116211","","","","","","","","","","","",""
"lilac-plant-4868","finished","-","","best, cv03","2025-10-28T13:39:12.000Z","162","","relu","64","5000","A","cuda:0","","true","true","","","0.5","","0.001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7358725833726096","0.8067792353930173","0.3815048038959503","0.7482094106043359","0.7956255539845863","0.9090908765792848","0.6413692831993103","","","","","","","","","","","",""
"helpful-brook-4866","finished","-","","best, cv03","2025-10-28T13:29:53.000Z","490","","relu","64","5000","B","cuda:0","","true","true","","","0.5","970","0.0001","","cnn","64","15561815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.715056389778644","0.825413010337136","1.3208087682724","0.721507468112248","0.8192470992121715","0.8363636136054993","0.7144693732261658","","","","","","","","","","","",""
"fine-hill-4867","finished","-","","best, cv03","2025-10-28T13:29:53.000Z","392","","relu","128","5000","C","cuda:0","","true","true","","","0.5","35020","0.0001","","cnn","64","12952415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.726492289867666","0.8155241260925928","2.8420069217681885","0.7318528849025105","0.8111123086870179","0.907563090324402","0.6473497152328491","","","","","","","","","","","",""
"celestial-lion-4865","finished","-","","best, cv03","2025-10-28T13:27:10.000Z","6288","","gelu","32","100000","A","cuda:0","","true","true","","","0.5","500","0.0001","","cnn","64","18329899","","","128","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7076681541813004","0.8378671545248765","0.5691477656364441","0.7099140727102524","0.8355459762222572","0.8695652484893799","0.6811653971672058","","","","","","","","","","","",""
"royal-wind-4864","crashed","-","","cv03","2025-10-28T13:10:21.000Z","16","","gelu","128","5000","B","cuda:0","","true","true","","","0.5","","0.0001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"chocolate-sponge-4863","crashed","-","","cv03","2025-10-28T13:10:05.000Z","31","","relu","128","5000","C","cuda:0","","false","true","","","0.5","","0.001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"revived-field-4862","crashed","-","","cv03","2025-10-28T13:08:01.000Z","151","","relu","64","5000","A","cuda:0","","true","true","","","0.5","","0.001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39562422037124634","0.7255848342342599","0.8171673941241164","0.859375","0.7062061429023743","","","","","","","","","","","",""
"effortless-capybara-4861","finished","-","","cv03","2025-10-28T13:05:23.000Z","202","","gelu","128","5000","B","cuda:0","","true","true","","","0.5","","0.0001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.738649322754807","0.815031461417675","0.1097128614783287","0.74697385277859","0.8091498941414116","0.8487395644187927","0.7251262664794922","","","","","","","","","","","",""
"revived-aardvark-4860","finished","-","","cv03","2025-10-28T13:03:01.000Z","185","","relu","64","5000","A","cuda:0","","true","true","","","0.5","","0.001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7495050905467747","0.7957116932302088","1.7266299724578855","0.7432240020440246","0.7999161096862318","0.8727272748947144","0.6719839572906494","","","","","","","","","","","",""
"restful-aardvark-4859","finished","-","","cv03","2025-10-28T10:18:37.000Z","6022","","gelu","32","100000","A","cuda:0","","true","false","","","0.5","500","0.0001","","cnn","64","18329899","","","128","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5845946815464046","0.9510337379012076","4.110796928405762","0.5822632944769432","0.95335416791504","0.6521739363670349","0.8780245780944824","","","","","","","","","","","",""
"solar-yogurt-4857","finished","-","","cv03","2025-10-28T10:13:40.000Z","5907","","gelu","32","100000","A","cuda:0","","true","false","","","0.5","500","0.0001","","cnn","64","18329899","","","128","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5857218439345593","0.9508227680946564","5.6236348152160645","0.5855382620592525","0.9494797071362284","0.739130437374115","0.816403329372406","","","","","","","","","","","",""
